1.9013082156479655, 30.672562421929626
4.509621153894843, 43.24005453768524
7.0055003901219575, 34.08814177654733
9.482338053833143, 34.444475491741855
11.933991702281336, 47.376231965957004
14.399772969047792, 53.25348298998989
16.87568926634692, 54.06989314758766
19.33901355601455, 61.17401468469569
21.771625631946815, 83.61401763524327
24.255527104817133, 80.4430986253468
26.745878142571883, 74.05164451862805
29.25066392078225, 60.4523261475926
31.757906676091444, 45.62613726348212
34.23842980545088, 44.14216520906399
36.70236833939321, 50.93956911790326
39.22189598019655, 29.97902766841679
41.66648581948561, 46.438036867722985
44.10892580381319, 63.97055776596994
46.54460910111899, 84.87697257517368
48.961865070183585, 114.98491623244104
51.41966116137885, 124.84949642396816
53.96437281744519, 91.31353221546135
56.497413832292075, 63.60520294406149
59.00987766393629, 46.171914219666235
61.46798087726891, 55.88313559705898
63.94297580815597, 57.15962219706006
65.90596888634718, 89.16457572328397
67.86799672353527, 121.6515140939303
70.28187434908898, 153.44640470667605
73.00765770990898, 134.46363064621676
74.04621338716362, 137.91732951886962
-0.0059275697498755164, 16.554282582249357
